source_text;target_text
como os inimigos e os soldados, ao pegá-lo, trataram-no, então?;marãpe tobaîaretá, maranaritekoara, i pysyka, serekóû a'ereme?
rego d'água;y rapé
veio um grande chefe;oú tubixá-katu
assim que eu fui, ele veio;xe só abé turi
a gente tem cada um o seu próprio?;o îabi'õpe asé serekóû?
eu o fiz aprisionador de mim;aîmoembiaryîar ahẽ xe îoesé
não por eu sair;na xe sẽmbeî
às vezes, nosso remédio não faz efeito;sarûab amõme asé posangygûaba
já não quero viver neste mundo falso;n'aîkó-potari ymã ikó 'ara'uba pupé
eu agi ordenadamente;peîkó-aturõ
ao chegar o oitavo dia, cortaram seu prepúcio;mokõî oîoirundyk oito 'ara sykeme i 'apira mondoki
todos eles voltaram para trás, caindo no chão de costas -;opá i îeakypûereroîebyri, o atukupé pyterybo o'á ybype
portanto, como escravos do diabo, tornamo-nos totalmente?;emonãnamope anhanga remiaûsubamo pabẽ asé nhemonhangi?
ai! por que você bate em mim?;akaîgûá! marãpe xe ri erepûá?
cortei madeira;aybyrá-kytĩ
é o modo de ser deles?;sekoaba nhẽpe?
eu estou faminto;xe ambyasy
eu sou destro;xe poîabab
o que vai à roça;kopîasoara
o que é sem mistura, puro, de uma só espécie;oîeperemõndûara
apoio a sua cabeça;aî'a-kok
antes de embelezar sua alma;o 'anga moporangukar e'ymebé
eu tenho arrepios;xe aning-aning
saca;aîogûasu
arranquei o miolo dele;aîputu'umbok
tempo de rogar a Deus pelas almas;angûera resé tupã mongetasagûama
caburé, vem correndo para que comamos os inimigos!;kaburé, îori enhana tobaîara t'îa'u!
você confessou antes de seu filho nascer?;erenhemombe'upe nde memby-kuî îanondé?
você não me detesta;na xe reroŷrõî îepé
palavras grosseiras, de zombaria;nhe'ẽ-memûã
venham, para comer a criança, engolindo completamente o menino;peîori pitanga gûabo, kunumĩ mokona mbá
este homem trago aqui para que vocês o reconheçam;ikó abá arur iké ta peîkuab
mas eu me esqueci completamente;xe resaraî-te-katu
eu sou barulhento;xe ryapu
o doente, aquele que está doente;mara'asara
que nossa alma ele visite, dispersando os vícios dela;oré 'anga t'oîosu, sekopoxy mosasãîa
a gente reza muito frequentemente para Santa Maria?;oîmongetá-py'i-py'ipe asé santa maria?
não deu certo minha ida;i rambûer xe só
hei de dar ova de peixe para você;t'ame'ẽne pirá ruba endébo
bolota de sal;îukyrapu'a
Jesus fez você subir;îesu nde rupiri
o rosto da criança está alegre para eles;pitanga robá sesãî i xupé
perguntei ao Pero por seu pai;aporandub pero supé tuba resé
eu sobrevivi;xe rembyrûer
Sara mesmo minha alma apenas com suas palavras;opûerab é ipó xe 'anga nde nhe'enga pupé nhote
mãos entorpecidas;pó-e'õ
para quem a gente reza?;abá supépe asé îeruréû?
estou me apoiando sobre o braço;aîeatykok gûitupa
neste vale, lugar de chorar;ikó ybytygûaîa îasegûaba pupé
a ele, certamente, beijarei suas faces;a'e ipó asetobapé-pyténe
você ou eu;endé konipó ixé
vamos à terra;t'îasó ybyetépe
por quê?;mba'e resé?
fibras sujas;pó-ky'a
eis que sofrem muito os que Deus repeliu;sasyeté niã tupã remipe'apûera
você esteve no roçado para plantar roça;ereîkó kopira resé kó tyma
traga água para mim;erur 'y ixébe
veio para visitar esta minha terra outrora;our kó xe yby supa rimba'e
que eles gritem, chorando!;ta sasẽ, oîasegûabo!
eu tropecei;xe pysakang
deve ser substituída a verdadeira esposa?;sekobîarõmbyrape temirekó-eté?
aqui alguém está, com certeza;ké abá rekóû anhẽ
o que se batiza;oîasukyba'e
fazendo alguém ser seu alcoviteiro;o manhanamo abá moingóbo
você andou pelos caminhos de fontes com mulheres?;eregûatápe nhaîmbiara rupi kunhã resé?
você deve confessar primeiro sua atração por eles no que diz respeito aos casados, depois;mendasara resendûara tekori
fiz isso bem devagar;mbegûé-katu aîmonhang
imediatamente começaram a gritar;aûnhenhẽ sasẽ-sasemamo
aljava de ferro;itá-u'uburu
um pau me deslocou o pé;xe py-mongaraû ybyrá
não tem limite, não tem fim;n'i sykabi, n'i papabi
nós devemos chegar ao céu;t'orobasẽne ybakype
sua visão aguda desaparece, tapando-se seus ouvidos;sesapysopûera kanhemi, iî apysaká oîe'obo
por isso mesmo, então, os judeus a puxaram fortemente, fazendo vir junto a pele dele também;nd'e'i te'e a'ereme îudeus sykyîatãmo, i pira abé reru
eu me encosto nele;aîekok sesé
fiquei esfregando-o com algo gorduroso;aîkyty-kytyk mba'e-kagûera pupé
a roupa daquele me atrai;xe momotar ahẽ aoba
a borboleta se tornou pássaro;panama onhemogûyrá
um homem ladrão que foi colocado na prisão como pena por chacinas;abá-mondá morapitîagûera repyramo mundeokype i mondebypyrûera
injuriando-o;i agûabo
dois ladrões, um à sua direita e o outro à sua esquerda;mokõî mondabora, i 'ekatûaba koty amõ, a'e amõ i asu koty
eu hei de tocar suas pálpebras;t'asóne nde ropé syka
dois e dois no total;mokõ-mokõî syk
não se aproprie das coisas de ninguém;teumẽ abá mba'e resé é mondarõmo
será que o que será deixado é tudo?;seîarypyrama ruã-tepe mba'e tetiruã kûáî?
nosso anjo da guarda;îandé karaibebé
vou buscar água;a'ypîasó
enquanto eu falava;gûinhe'enga abé
cortei a fila deles;asysy-mondok
eles são, realmente, muito fortes;satãngatu-te nipó
não cessarão de dizer maldades;marã 'é n'opyki xóne
contando as maldades escondidas de alguém;abá angaîpá-nhemima mombegûabo
para uma grande escuridão é que iriam;pytunusupe émo i xóûmo
limpou seu rosto com um pano branco;osobá-syb aó-tinga pupé
eu tenho vermes;xe rasok
eu tenho pernas tortas;xe retymãnhemang
tear de redes;inĩ-ytá
saí há pouco dele;asẽ amo'ĩ i xuí
pena de gavião;gûyragûasu-aba
ainda bem que Deus me livrou do diabo!;aûîeteramo rimba'e tupã xe pysyrõ anhanga suí re'a
a consorciação deles em toda parte;i îogûerekó kûeîkûeîbo
vou em busca de meu pai;asó xe ruba pé
então matarei alguns;a'ereme amõ aîukáne
como que para ele você ficou gritando hoje;i xupé îasûá oîeí eresapuká-pukaî
não se afligem por nada;n'oîkotebẽî ma'e amõ resé
salto com ela;aropor
protetora dos aflitos;moreaûsuba rerekoara
eu estou triste;xe karukasy
torci minha mão;aîepó-mongaraû
Deus somente seja a causa de temor ao diabo;tupã anhõ anhanga sykyîabamo t'oîkó
ele é o anjo que encomenda o enforcamento;karaibebé a'e, moroîubyka pûaîtara
eu sou esquecidiço;xe resaraîpotar
além do rio;y robaî
eu, dele perguntando, vim da minha casa;ixé sesé gûiporandupa, xe roka suí aîu
esteja bem, ó meu mestre!;eîkobé-katu, xe mbo'esar gûy!
eu não tenho prepúcio;na xe 'amopiri
surpreendeu-me ele, vindo;xe resapy'a ahẽ, oú
ele é bom se o que é contado é mesmo verdade;i marangatu supi é i mombe'upyra rekóreme é
Maria, mulher bondosa, engravidando, conforme dizem, o vício amaldiçoa.;maria, kunhãngatu, o puru'aramo, ra'e, tekopoxy oîmomburu
Vem para arrancá-lo logo do interior dela.;îori sekyîa taûîé i py suí
Anuncia os que serão casados.;ogûeronhe'eng i mendarypyrama
Vanglorio-me.;aîerobîatenhẽ
Terão bernes e terão vermes os corpos miseráveis dos homens pecadores e das mulheres pecadoras.;i ur, sasok abá-angaîpaba, kunhã-angaîpaba reté-a'ubane
Existe meu auxiliar verdadeiro, o que trabalha junto de mim.;oîkobé xe pytybõanameté, xe pyri marãtekoara
Hei de comer hoje seus braços.;t'a'u kori i îybapûera
Não quero ir para longe.;n'asó-potari mamõ…
Peixe imprestável.;pirá-poxy
Arrepiando-te, o desejo sensual aumentou teus olhos?;enhemopiringa, moropotara nde resá moîo'arype?
Adoeci com ele.;aromara'ar
Ao lado uns dos outros, seus cadáveres estavam ao longo do mar.;o îoybyri se'õmbûera paranã ybyri i kûáî
Atraí minha alma pela beleza de tua alma.;onhemomotá xe 'anga nde 'anga poranga ri
Estareis aflitos hoje.;pe poreaûsu korine
Sim, eis aqui também minhas garras, meu rabo comprido, meus ganchos.;îé, kó bé xe pûapẽ, xe rûaîpuku, xe tyãîa
Você mentiu acerca de seu próximo, difamando-o?;nde remo'emype nde rapixara resé i moerapûanaípa?
Eis que a todos nós vence.;opá ã îandé moaûîéû
O que perseguiu o cão de seu próximo.;o apixara reîmbaba îagûara remimomosẽgûera
Cutelo de ferro.;itá-kysegûasu
Assa-me o Lourenço tostado, embora eu seja um rei.;xe resy lorẽ-ka'ẽ, xe morubixaba biã
O juiz mandou desorelhar o ladrão.;morubixaba mondá îaînambi-'okukar
Estive por longo tempo.;ymûanĩ xe rekóû
Por acaso ele tinha o sangue escorrido pelo rosto e pelas costas?;sugûy-syryk serã sobá rupi i atukupé rupi bé?
Eles se consolam muitíssimo.;i apysy-katueté
Os padrinhos junto ao padre ou a outra pessoa não podem casar-se com o que batizaram.;abaré koîpó amõ abá pyri morerokarûera nd'e'ikatuî omendá gûemierokûera resé
Traga peixe para que o coma.;eru pirá t'a'une
Fica aflito o padre por passar ali.;oîkotebẽ abaré uĩ gûasapaûama ri
Afastando o diabo, assim como a morte.;anhanga pe'abo, te'õ resebé
Eis que grandemente a aflição oprime minha alma.;naetenhẽ ã tekotebẽ xe 'anga apypyki
Que estes em quem mandas lancem fora toda a maldade.;kó nde remimbûaîetá t'oîtyk pá tekopoxy
eu fiz confusão;xe apaxixã
digo que está muito bem;ne'ĩ a'é
esses homens são os que trazem riquezas para nós;aîpó abá ma'e îara îandébe
amando sua grande beleza;nde porãngatu raûsupa
será que o maldito estava com a cintura fendida?;i ku'a-bok serã moxy?
confie em mim;eîerobîá xe resé
o sol certamente brilha após passar a grande noite;kûarasy nipó oberá putunusu kûab'iré
invejar as coisas boas de alguém;abá mba'ekatu moasy
deixem-nos estar deitados;te'inhẽ oupa
você chorava sempre;ereîase'o îepi
para ele você ficou gritando hoje;i xupé oîeí eresapuká-pukaî
é muito misericordiosa a mãe de Deus;i poraûsubá-katu tupã sy
aqui os homens estão, na verdade, para me ameaçar;ké abá rekóû anhẽ xe renopu'ã-pu'ama
ele afastará os que são maus dos que são bons?;oîpe'ape i angaîpaba'e i angaturamba'e suíne?
não quero que ele se aproxime de vocês;n'aîpotari pe ri i xyka
desceu para o centro da terra;ogûeîyb yby apyterype
ontem, é verdade que alguns sumiram;kûeîsé, rakó, amõ kanhemi
apenas não me fez morrer;sãî na xe momanõî
meus pés escorregaram;xe py-syryk
serão fedorentos, serão muito podres, corroídos por vermes e bernes;i nem-eté, i tuîuketé, tasoka, ura remimongûyamone
a mãe de Deus, a que me ameaça;tupã sy, xe momburûara
o que disse a mulher que guardava a porta a São Pedro?;marã e'ipe kunhã okena rerekoara s pedro supé?
finalmente a terra se abre engolindo-os, finalmente com o diabo vão os que pecam;teîpó yby oîe'apa, i mokona, teîpó anhanga irũnamo i angaîpaba'e osóbo
pranteiem logo sua miséria, estejam a se lastimar;taûîé pe poreaûsubagûama rapirõmo, peîemoangekoaíb peína
é verdade isso?;anhẽpe ûĩé?
"graça é seu nome, eis que esta é a que deve ser chamada ""sua rainha""";grácia sera, kó nde rainhamo senõîmbyra
eu estou tingido de jenipapo;xe îanypagûer
insisti;na xe apysáî
você alternou alguns dias de guarda, não entrando na igreja?;ereîmopa'ũpe 'areté amõ, tupãokype eîkee'yma?
a cruz, lugar em que se pregou a Cristo, nosso Senhor, os judeus a enterraram;cruz cristo îandé îara moîaragûera îudeus otym erimba'e
haveria de cair;a'arixûer
nós temos muitas igrejas;oré tupãoketá
você vomita cauim?;ereîmoîebype kaûĩ?
lembrem-se das almas dos defuntos;penhemoma'enduar ambyra 'angûera
olhando na ponta dos seus olhos;nde resá-popybo ema'ẽmo
não há como passar por mim para os que caminham;n'i tybi xe rasapaba ogûataba'e supé
que é isso?;mba'ep'ipó?
você procedeu segundo a determinação do padre?;ereîkópe abaré nde moingoaba rupi?
deixa que venha primeiro;t'oú turi - deixa-o que venha t'oú turi ranhẽ
o que escurece roupas, o tintureiro;aó-moundara
em sua cabeça batendo com aquela cana;i akanga resé a'e takûara reropûá
arrancando suas aflições;i poraûsuboka
distribuo-os;aîma'e'ĩ
ando despido, vivo despido;ikatupe aîkó
ai, que enfadonho você é, de fato!;tekatunheté rakûé endé hegûy!
quando supõe cair em si a morte;te'õ o îoesé i 'a-mo'angeme
para quem a gente reza pela felicidade futura de sua alma?;abá supépe asé îeruréû o 'anga rekokaturama resé?
logo depois que morrerem, irão para o céu os que foram semelhantes a algo assim?;o manõ riremẽ serã emonã nungara sóû ybakypene?
será que eu irei?;asóp'ixéne ri?
nanaú, nanauí, licor de ananás, bebida fermentada que os índios faziam com tal fruta;naná-'y
parece que sua morte fosse a finalidade com que seu pai o fez viver;tuba i moingoaba se'õ a'e i aîarõ
levo uma vida boa;tekó-katu aîporará
eu estou admirado com você;xe putupab nhẽ nde ri
vela por nós;ema'ẽngatu oré ri
pessoa paroleira;abá-nhe'engixûera
chegou a nós sua luz para sempre;osyk oré ri sendy îepi nhẽ
confiando na formosura de muitos de si;o matueté aysó resé é oîerobîá
hei de ouvir em vão;t'asendu tenhẽ
vingo-me, de fato, deles, após tornar-se bom seu povo;aîepyk anhẽ sesé, i anama katu riré
na verdade, hei de enfeitar-me, pintando-me de preto;aûîeté pakó aîegûak ûiîemoúna
bem tardiamente;ariré é
você está no paraíso para sempre;endé tupãrorypápe aûîeramanhẽ ereîkó
eu tenho um preço baixo;xe repy-mokonhõ'ĩ
fiz desaparecer todo o meu entendimento;xe tekokuaba opá amokanhem
indo para a borda da floresta;ka'a-embe'ype osóbo
eu sou calvo;xe 'apytekuî
homem fugido;abá-kanhema
ficando a tomar poções para não gerar uma criança;pitanga nhemonhanga suí oîeposanõ-sanonga
eu sou alto;xe puku
mexi-as;aîapamonan
embora apenas uma vez uns anjos tenham transgredido a palavra de Deus, por causa disso, somente, Deus os fez ser diabos;oîepé nhõngatu erimba'e karaibebé tupã nhe'enga abyû biã, sesé nhõ tupã i moingóû anhangamo
eu me lamento, de costume;xe mba'e-moasy îá
enfim, à sua esquerda estão os que foram pecadores;aûîé i asu koty é i angaîpaba'epûera oîkóbone
ao te trespassar o vento;ybytu nde rasapápe
eu tenho muita felpa;xe rabusu
aqui estamos para nos alegrar;kó oroîkó oronhemborypa
hei de comer hoje seus braços, caburé, suas pernas;t'a'u kori i îybapûera, kaburé, setymãmbûera
o fogo dele queimou sua alma, descendo;nde 'anga osapy satá ogûeîypa
habitante de fronteira;tatobapyygûara
aqui vem um urutaurana;ké urutaûrana ruri!
essas não conhecem o pecado;eboinga tekoaíba nd'oîkuabi
meu pai foi?;xe rubape osó?
venham, abracem o neném compadecedor;peîori, peîaîubã pitangĩ-moraûsubara
é terrível o Senhor Jesus, fazendo tremer nosso inimigo;i abaeté pa'i îesu, îandé sumarã mondyîa
ralando-o;seébo
você tomou as coisas de alguém, o objeto do furto de seu próximo ou o que ele esconde?;ereîarype abá mba'e, nde rapixara mondarõagûera koîpó semimima?
eu estou poento;xe yî
abundará para mim futuramente toda a felicidade desejada;xe resemõ irã mba'ekatu-pabẽ i potarypyra
vou atrás dele;sakypûeri asó
cuidem-se de querer ser como eu, mas, antes, se eu estivesse como vocês, todas as coisas dolorosas sofreria neste mundo para aplacar a Deus;peteumẽ xe îabé peîkó-potá, xe monẽ pe îabé gûitekóbomo opá mba'easy aîporará ikó 'ara pupé tupã monhyrõmomo!
o vício jogamos fora;tekoaíba oromombó
como recompensa de seu muito amor a ele, Deus o levou certamente, com seu corpo, para o céu;ogûaûsukatuagûera repyramo, tupã ipó serã serasóû seté resebé ybakype
logo depois de dizerem aquilo para ele, fez o pagamento por seu senhor no templo;aîpó oîoupé 'é abé, o îara repypûera reîtyki tupãokype
por ocasião de um dia santo você foi para longe?;tupãneme nhẽpe eresó kûepe?
quando foi visitá-la? -por ocasião da gravidez de seu filho São João;-erimba'epe i xóû i xupa? -i membyra são joão rurureme
seu coração se rompeu por amor a ele;obok nde nhy'ã saûsuba resé
eis que a noite toda ele não dormiu para ficar perturbando os índios!;pysaré kó i kere'ymi, apŷaba pobu-pobu!
o que Deus dá segundo seus propósitos;tupã remime'enga o ekopotasaba rupi
o cão é ávido;i mba'e-potar îagûara
