source_text,target_text
reatei-o,aîapytĩatã
qual é teu nome?,marãpe nde rera?
"eis que, como está no céu, nosso senhor está dentro do pão nas mãos do padre, com certeza","akó ybakype ogûekó îakatu, îandé îara rekóû miapepûera pupé nhẽ abaré pópe re'a"
"rompeu-se teu coração, por amor a ele","obok nde nhy'ã, saûsuba resé"
homem intolerante,abá-poromborybe'yma
hei de contar os pecados deles para que tu acredites em mim,t'aîpapáne i angaîpaba ta xe rerobîá îepé
"ah, tão somente eu, na verdade, sofrerei isto!",xe nhõngatueté koba'e aîporaráne mã!
não há muitos restos deles,n'i tyb-etáî semyrûera
"iam mulheres, discípulas dele, pranteando-o",osó kunhã semimbo'e-etá sapirõmo
"eis que sofrem muito os que deus repeliu, tendo sua vida envergonhada","sasyeté niã tupã remipe'apûera, ogûekó-mara'ara reroína"
porventura a tentação é coisa semelhante a um laço?,îusana abŷare'yma nhẽ serã tentação?
"são sebastião destruiu os tamoios, os valentes","são sebastião tamũîa, kyre'ymbagûera, omombab erimba'e"
"abri-me a boca, bocejei",aîeîuru-pirar
"lentamente, enfim, o homem perde entendimento, sua vista aguda de outrora desaparece, tentando inutilmente a fala","mbegûé é ko'yté abá tekokuá kanhemi, sesapysopûera kanhemi, o nhe'engabûera ra'ang îepébo"
"que entres no meu coração, guardando bem meu interior","xe nhy'ãme t'ereîké, xe py'a moingatûabo"
"o próprio deus a gente honra, de costume",tupã aé namẽ asé oîmoeté
a que amamenta,mokambûara
estou desleixando,atumbé-tumbek
"eia, meu aliado!",ne'ĩ xe atuasar
"enfim, de volta!",irõ bé!
"jesus, guardião da alegria",iesu toryberekoara
é certeiro esse maldito,i pûakatu kó muru
três chefes,mosapyr morubixaba
"isso é assim, certamente",emonã ûĩ re'a
antigamente eu ficava sempre junto de ti,akûeîme apytá memẽ nde pyri
temos coisas comuns,îarekó o îomba'e
abusaste de alguma criança no seu sono?,ereîapyaípe pitanga amõ i kerype?
eu estou embasbacado,xe rembeirĩ
"enfim, os moços escondem seus muito maus procedimentos","aûîé, kunumĩgûasu o ekó-aíbeté oîomim"
"estão felizes os anjos, festejando este dia","sory karaibebé, ikó 'ara momoranga"
qual é a causa de nos amar santa maria?,mba'epe santa maria asé raûsupaba?
"não fomos nós, mas nossos subordinados","na oré ruã, oré kyra é"
beijei-o,aîpyter
eu estou em guerra,xe marãmotar
"assim como tu não queres que alguém furte de ti tuas coisas, guarda-te de furtar as coisas de alguém","nde îosuí nde mba'e resé abá mondarõ nde i potare'yma îabé, teumẽ abá mba'e resé é mondarõmo"
obedeceste às palavras do governante da aldeia ou a teu mestre?,ereîporakápe taba rerekoara nhe'enga koîpó nde mbo'esara?
quase fui,asosûé
eu tenho mãos rápidas para assim agir,xe pó-py'i emonã gûitekóbo
debaixo da pedra,itá gûyrype
"eis meus chifrões, meus dentes","kó xe 'akusu, xe ranha"
tenho jeito para a coisa,a'ekatu mba'e resé
roupa branca mandando colocar nele como meio de maltratá-lo,aó-tinga mondebuká sesé serekomemûãsabamo
"por aí, por essa parte",ebapó rupi
"conhecedor de animais, bom de caça",so'o-kugûaba
sabem bem de sua futura saída dali?,oîkuá-katupe a'e suí o semagûama?
dói muito ao homem perceber sua morte,sasy-eté abá supé ogûe'õnama anduba
escolheu-a para sua futura mãe,i pysyrõû o syrama resé
sua busca de gente nas pessoas das mulheres,kunhã ri i moreká
morreram todos,omanõ-mbá
vou com pedro,orosó pedro pabẽ
a ponte derrubam,îarybobõ omonguî
livra-me tu!,xe pysyrõ îepé!
espalham pelas aldeias homens que pregam às pessoas,apŷaba abá mombegûara oîmosãî taba rupi
que índios são esses?,mba'e apŷabap'aîpó?
rapaz,kunumĩ-a'uba
eu tenho muito preço,xe repy-etá
ele é grande,xe reburusu - eu sou grande seburusu
eu tenho olhos tortos,xe py-bang - eu tenho os pés tortos xe resá-bang
pedro foi primeiro,pedro ranhẽ osó
"de que parte de, de que lugar específico?",umã suí-katu?
"tenho medo, tremo!","asykyîé, aryryî!"
deste as coisas sumidas que tu achaste para seu dono?,ereîme'engype mba'e-kanhema nde basemagûera i îara supé?
"o homem, ao morrer um filho seu, fica longamente em pranto",abá o a'yra re'õneme oîase'o-erekó-puku
"os que foram seus companheiros, seus ex-companheiros",irũmbûera
fiquei em pranto,aîase'o-rekó
"segundo seu costume, certamente deus perdoará a ti, afinal",o poekûabo ipó tupã nhyrõnamo ndebe ko'yténe
cavei-o duramente,asybykoî-atã
açoito gente frequentemente,xe poronupã îaby
tomei-o às costas,aîar xe aseî
eu tenho mestre,xe porombo'esar
pagou outrora por seu proceder assim?,osepyme'engype erimba'e emonã o ekoagûera?
os índios atacarás,apŷaba eresepenhãne
e agora?,ko'yr é-katuetépe?
nós nos combatemos uns aos outros,oroîogûerekó
não sejas mentiroso por causa de ninguém,nde remo'em umẽ abá resé
eis que este é discípulo de jesus,iesus boîá ã ikó
"eis que minha alma, lugar de tua vinda, há de estar como teu leito","kó xe 'anga, nde rusaba, nde rupabamo t'oîkó"
atraíste alguma mulher para junto de teu próximo?,ereîmonharõpe kunhã amõ nde rapixara pyri?
sofrerá também alguma coisa ali estando?,oîporará abépe mba'e amõ eboûĩme oîkóbone?
"suportando o choro, o menino belo está deitado","îase'o porarasápe, kunumĩ-poranga ruî"
tapei-o,asesaatyká
o que estava à sua direita,i 'ekatûaba kotysaba é
eu estou úmido,xe akymaíb
tendo alegria após sua morte,o manõ riré toryba rerekóbo
é difícil para mim tentá-los,i abaí xebo sa'anga
guarda-te de abandonar tua obra,teumẽ nde rekó mote'ebo
que não aconteça de alguma coisa te deixar ignorante,te'itenheumẽ mba'e amõ nde motekokuabe'yma
afastando o diabo,anhanga pe'abo
o que não repete seus antigos pecados,o angaîpagûera reroîebysare'yma
cacos de pedra,itá-pesembûera
pelo sinal da santa cruz livra-nos tu,santa cruz ra'angaba resé oré pysyrõ îepé
não são segundo a quantidade deles os peixes que ele apanha,n'i îáî pirá sembiara
eu vivo papeando,xe nhe'engixûer gûitekóbo
por que libertas aquele por quem nos cansamos?,marãpe ereîpysyrõ oré kane'õagûera?
"tu foste chocarreira, estando deitada sobre teu próximo?",nde arũaípe nde rapixara 'arybo eîupa?
por que alguém se casa?,mba'erama resépe abá mendari?
que coisa buscas?,mba'e resépe ereîkó?
coze o peixe,emoîyb pirá
pus o sapato,aîpyapasá-mondeb
"isso é referente a mim, isso é o que me concerne",xe resendûara ebokûea
minha antiga região,xe retãmbûera
hei de ser bom,xe katupe ká
furou também minha cabeça,omombuk-y bé xe akanga
"que disseram seus adversários, indo?",marã e'ipe supîarûera osóbo?
tipo de corte de cabelo dos índios,andyrá-'aba
"apressa-te, corre, vem!","nde apûan, enhan, eîu!"
diz-se que vou,asó ra'e
saiu para o pátio,osem okarype
usaste feitiço?,mosangape ereîpuru?
"como os inimigos e os soldados, apanhando-o, trataram-no, então?","marãpe tobaîaretá, maranaritekoara, i pysyka, serekóû a'ereme?"
rego d'água,y rapé
veio um grande chefe,oú tubixá-katu
"tão logo indo eu, ele veio",xe só abé turi
a gente os tem cada um o seu próprio ?,o îabi'õpe asé serekóû?
fi-lo apresador de mim,aîmoembiaryîar ahẽ xe îoesé
não por sair eu,na xe sẽmbeî
"não faz efeito, às vezes, nosso remédio",sarûab amõme asé posangygûaba
já não quero viver neste mundo falso,n'aîkó-potari ymã ikó 'ara'uba pupé
agi ordenadamente,peîkó-aturõ
"ao chegar o oitavo dia, cortaram seu prepúcio",mokõî oîoirundyk oito 'ara sykeme i 'apira mondoki
"todos eles voltaram para trás, caindo no chão de costas -","opá i îeakypûereroîebyri, o atukupé pyterybo o'á ybype"
"portanto, como escravos do diabo tornamo-nos totalmente?",emonãnamope anhanga remiaûsubamo pabẽ asé nhemonhangi?
ai! por que bates em mim?,akaîgûá! marãpe xe ri erepûá?
cortei madeira,aybyrá-kytĩ
é o modo de ser deles?,sekoaba nhẽpe?
eu estou faminto,xe ambyasy
eu sou destro,xe poîabab
o que vai à roça,kopîasoara
"o que é sem mistura, puro, de uma só espécie",oîeperemõndûara
apoio sua cabeça,aî'a-kok
antes de fazer embelezar sua alma,o 'anga moporangukar e'ymebé
eu tenho arrepiamentos,xe aning-aning
saca,aîogûasu
arranquei o miolo dele,aîputu'umbok
tempo de rogar a deus pelas almas,angûera resé tupã mongetasagûama
"caburé, vem correndo para que comamos os inimigos!","kaburé, îori enhana tobaîara t'îa'u!"
confessaste-te antes de nascer teu filho?,erenhemombe'upe nde memby-kuî îanondé?
tu não me detestas,na xe reroŷrõî îepé
"palavras grosseiras, de zombaria",nhe'ẽ-memûã
"vinde, para comer a criança, engolindo completamente o menino","peîori pitanga gûabo, kunumĩ mokona mbá"
este homem trago aqui para que o reconheçais,ikó abá arur iké ta peîkuab
mas eu me esqueci completamente,xe resaraî-te-katu
eu sou barulhento,xe ryapu
"o doente, o que está doente",mara'asara
"que nossa alma ele visite, dispersando os vícios dela","oré 'anga t'oîosu, sekopoxy mosasãîa"
reza a gente muito frequentemente para santa maria?,oîmongetá-py'i-py'ipe asé santa maria?
não deu certo minha ida,i rambûer xe só
hei de dar ova de peixe para ti,t'ame'ẽne pirá ruba endébo
bolota de sal,îukyrapu'a
jesus fez-te subir,îesu nde rupiri
o rosto da criança está alegre para eles,pitanga robá sesãî i xupé
perguntei a pero por seu pai,aporandub pero supé tuba resé
eu sobrei,xe rembyrûer
sara mesmo minha alma apenas com tuas palavras,opûerab é ipó xe 'anga nde nhe'enga pupé nhote
mãos entorpecidas,pó-e'õ
para quem a gente reza?,abá supépe asé îeruréû?
estou-me apoiando sobre o braço,aîeatykok gûitupa
"neste vale, lugar de chorar",ikó ybytygûaîa îasegûaba pupé
"a ele, certamente, beijarei suas faces",a'e ipó asetobapé-pyténe
tu ou eu,endé konipó ixé
vamos a terra,t'îasó ybyetépe
por quê?,mba'e resé?
fibras sujas,pó-ky'a
eis que sofrem muito os que deus repeliu,sasyeté niã tupã remipe'apûera
estiveste no roçado para plantar roça,ereîkó kopira resé kó tyma
traze água para mim,erur 'y ixébe
veio para visitar esta minha terra outrora,our kó xe yby supa rimba'e
"que eles gritem, chorando!","ta sasẽ, oîasegûabo!"
eu dou tropeçada,xe pysakang
deve ser substituída a esposa verdadeira?,sekobîarõmbyrape temirekó-eté?
"aqui alguém está, certamente",ké abá rekóû anhẽ
o que se batiza,oîasukyba'e
fazendo alguém ser seu alcoviteiro,o manhanamo abá moingóbo
andaste pelos caminhos de fontes com mulheres?,eregûatápe nhaîmbiara rupi kunhã resé?
"hás de confessar primeiro tua atração por eles o que diz respeito aos casados, depois",mendasara resendûara tekori
bem devagar o fiz,mbegûé-katu aîmonhang
imediatamente ficaram gritando,aûnhenhẽ sasẽ-sasemamo
aljava de ferro,itá-u'uburu
um pau me desconjuntou o pé,xe py-mongaraû ybyrá
"não tem limite, não tem fim","n'i sykabi, n'i papabi"
havemos de chegar ao céu,t'orobasẽne ybakype
"sua vista aguda desaparece, tapando-se seus ouvidos","sesapysopûera kanhemi, iî apysaká oîe'obo"
"por isso mesmo, então, os judeus a puxaram fortemente, fazendo vir junto a pele dele também","nd'e'i te'e a'ereme îudeus sykyîatãmo, i pira abé reru"
encosto-me nele,aîekok sesé
fiquei-o esfregando com coisa gordurosa,aîkyty-kytyk mba'e-kagûera pupé
atrai-me a roupa daquele,xe momotar ahẽ aoba
a borboleta tornou-se pássaro,panama onhemogûyrá
um homem ladrão que foi posto na prisão como pena de chacinas,abá-mondá morapitîagûera repyramo mundeokype i mondebypyrûera
injuriando-o,i agûabo
"dois ladrões, um à sua direita e o outro à sua esquerda","mokõî mondabora, i 'ekatûaba koty amõ, a'e amõ i asu koty"
hei de ir tocar tuas pálpebras,t'asóne nde ropé syka
dois e dois no total,mokõ-mokõî syk
não te apropries das coisas de ninguém,teumẽ abá mba'e resé é mondarõmo
acaso o que será deixado é tudo?,seîarypyrama ruã-tepe mba'e tetiruã kûáî?
nosso anjo da guarda,îandé karaibebé
vou buscar água,a'ypîasó
em eu falando,gûinhe'enga abé
cortei a fila deles,asysy-mondok
"eles são, realmente, muito fortes",satãngatu-te nipó
não cessarão de dizer maldades,marã 'é n'opyki xóne
contando as maldades escondidas de alguém,abá angaîpá-nhemima mombegûabo
para uma grande escuridão é que iriam,pytunusupe émo i xóûmo
limpou seu rosto com um pano branco,osobá-syb aó-tinga pupé
eu tenho vermes,xe rasok
eu tenho pernas tortas,xe retymãnhemang
tear de redes,inĩ-ytá
saí há pouco dele,asẽ amo'ĩ i xuí
pena de gavião,gûyragûasu-aba
ainda bem que deus me livrou do diabo!,aûîeteramo rimba'e tupã xe pysyrõ anhanga suí re'a
a consorciação deles em toda a parte,i îogûerekó kûeîkûeîbo
vou em busca de meu pai,asó xe ruba pé
então matarei alguns,a'ereme amõ aîukáne
como que para ele ficaste gritando hoje,i xupé îasûá oîeí eresapuká-pukaî
não se afligem por nada,n'oîkotebẽî ma'e amõ resé
salto com ela,aropor
protetora dos aflitos,moreaûsuba rerekoara
eu estou triste,xe karukasy
torci-me a mão,aîepó-mongaraû
deus somente seja a causa de temor ao diabo,tupã anhõ anhanga sykyîabamo t'oîkó
ele é o anjo que encomenda o enforcamento,"karaibebé a'e, moroîubyka pûaîtara"
eu sou esquecidiço,xe resaraîpotar
além do rio,y robaî
"eu, dele perguntando, vim da minha casa","ixé sesé gûiporandupa, xe roka suí aîu"
"estejas bem, ó meu mestre!","eîkobé-katu, xe mbo'esar gûy!"
eu não tenho prepúcio,na xe 'amopiri
"surpreendeu-me ele, vindo","xe resapy'a ahẽ, oú"
ele é bom se o que é contado é mesmo verdade,i marangatu supi é i mombe'upyra rekóreme é
"maria, mulher bondosa, engravidando, conforme dizem, o vício amaldiçoa","maria, kunhãngatu, o puru'aramo, ra'e, tekopoxy oîmomburu"
vem para arrancá-lo logo do interior dela,îori sekyîa taûîé i py suí
anuncia os que serão casados,ogûeronhe'eng i mendarypyrama
vanglorio-me,aîerobîatenhẽ
terão bernes e terão vermes os corpos miseráveis dos homens pecadores e das mulheres pecadoras,"i ur, sasok abá-angaîpaba, kunhã-angaîpaba reté-a'ubane"
"existe meu auxiliar verdadeiro, o que trabalha junto de mim","oîkobé xe pytybõanameté, xe pyri marãtekoara"
hei de comer hoje seus braços,t'a'u kori i îybapûera
não quero ir para longe,n'asó-potari mamõ…
peixe imprestável,pirá-poxy
"arrepiando-te, o desejo sensual aumentou teus olhos?","enhemopiringa, moropotara nde resá moîo'arype?"
adoeci com ele,aromara'ar
ao lado uns dos outros seus cadáveres estavam ao longo do mar,o îoybyri se'õmbûera paranã ybyri i kûáî
atraiu-se minha alma pela beleza de tua alma,onhemomotá xe 'anga nde 'anga poranga ri
estareis aflitos hoje,pe poreaûsu korine
"sim, eis aqui também minhas garras, meu rabo comprido, meus ganchos","îé, kó bé xe pûapẽ, xe rûaîpuku, xe tyãîa"
"tu mentiste acerca de teu próximo, difamando-o?",nde remo'emype nde rapixara resé i moerapûanaípa?
eis que a todos nós vence,opá ã îandé moaûîéû
o que perseguiu o cão de seu próximo,o apixara reîmbaba îagûara remimomosẽgûera
cutelo de ferro,itá-kysegûasu
"assa-me o lourenço tostado, embora eu seja um rei","xe resy lorẽ-ka'ẽ, xe morubixaba biã"
o juiz mandou desorelhar o ladrão,morubixaba mondá îaînambi-'okukar
estive por longo tempo,ymûanĩ xe rekóû
por acaso ele tinha o sangue escorrido pelo rosto e pelas costas?,sugûy-syryk serã sobá rupi i atukupé rupi bé?
eles se consolam muitíssimo,i apysy-katueté
os padrinhos junto ao padre ou a outra pessoa não podem casar-se com o que batizaram,abaré koîpó amõ abá pyri morerokarûera nd'e'ikatuî omendá gûemierokûera resé
traze peixe para que o coma,eru pirá t'a'une
fica aflito o padre por passar ali,oîkotebẽ abaré uĩ gûasapaûama ri
"afastando o diabo, assim como a morte","anhanga pe'abo, te'õ resebé"
eis que grandemente a aflição oprime minha alma,naetenhẽ ã tekotebẽ xe 'anga apypyki
que estes em quem mandas lancem fora toda a maldade,kó nde remimbûaîetá t'oîtyk pá tekopoxy
eu fiz confusão,xe apaxixã
digo que está muito bem,ne'ĩ a'é
esses homens são os que portam riquezas para nós,aîpó abá ma'e îara îandébe
amando tua grande beleza,nde porãngatu raûsupa
acaso estava o maldito com a cintura fendida?,i ku'a-bok serã moxy?
confia em mim,eîerobîá xe resé
o sol certamente brilha após passar a grande noite,kûarasy nipó oberá putunusu kûab'iré
invejar as coisas boas de alguém,abá mba'ekatu moasy
deixai-os estar deitados,te'inhẽ oupa
choravas sempre,ereîase'o îepi
para ele ficaste gritando hoje,i xupé oîeí eresapuká-pukaî
é muito misericordiosa a mãe de deus,i poraûsubá-katu tupã sy
"aqui os homens estão, na verdade, para me ficar ameaçando",ké abá rekóû anhẽ xe renopu'ã-pu'ama
afastará os que são maus dos que são bons?,oîpe'ape i angaîpaba'e i angaturamba'e suíne?
não quero que ele se achegue a vós,n'aîpotari pe ri i xyka
desceu para o centro da terra,ogûeîyb yby apyterype
"ontem, é verdade que alguns sumiram","kûeîsé, rakó, amõ kanhemi"
apenas não me fez morrer,sãî na xe momanõî
