source_text,target_text
"de forma inadequada, certamente, está o regente do canto",aroane'ym nakó nhe'engaryba rekóû
"a que ingere uma poção, querendo matar seu feto",o puru'a îuká-potá mosanga o'uba'e
arrancando suas aflições,i poraûsuboka
"de uma só parte, de um só lado.",amongoty nhõ
não hei de estar na maldade diante dele,aîkó umẽpe mba'epoxy resé sobaké ká
lacei a perna dele,aîpukuîurar
"logo depois que morrerem, irão para o céu os que foram semelhantes a algo assim?",o manõ riremẽ serã emonã nungara sóû ybakypene?
"você, ao contrário, obedeça a ele!",-esapîá-te!
eu estou benzido,xe karaíb
eu estou rígido,xe aparatã
qual é seu nome?,marãpe nde rera?
a respeito dele lembrando-se,sesé oma'enduaramo
"não parece bem ele fazer a defesa da morte fora de jesus cristo, mas faz sentido que sua morte fosse a finalidade com que seu pai o fez viver","n'i aîarõî îesu cristo taté é te'õ suí i îepirapûana, tuba i moingoaba se'õ a'e i aîarõ"
casa de barro,nhau'umoka
"leva-o, olha lá!",erasó ké raré
furo-lhe a pele,aîpi-kutuk
"estou febril, estou com febre",xe akanunduk
eu fiz isso de forma ríspida,aîmonhang-îeaseî
as moças habitantes das aldeias escondo-as em meu coração,kunhãmuku taba pora xe py'a pupé anhomim
"tua casa santa edificamos, amando-te, tua imagem fazendo estar conosco","nde rokangaturamûama oroîmoĩ, nde raûsupa, nde ra'angaba rerokupa"
eu tenho diarreia com sangue,xe rebykasy-pyrang
asse-me o lourenço tostado,xe resy lorẽ-ka'ẽ
furtaste na roça de seu próximo?,eremondarõpe nde rapixaba kópe?
misturaram uma coisa amarga com vinagre,mba'e-py'aûpîara kaûĩaîasy resé i monani
sairão ainda futuramente dali?,osem-y bépe irã a'e suíne?
qual é o seu nome de batismo que o padre pôs?,marãpe nde rerokaba abaré reminongûera?
bem feito! ambos queimarão juntos,iîamuru! mokõîbé pekaî oîepegûasune
somente com ele os olhos dos homens se satisfazem no céu,sesé nhõ abá resá apysykamo ybakype
por qual estado seu transparecia sua angústia?,marã sekó resépe i angekoaíba îekuabi?
nossas casas estão estabelecidas uma ao lado da outra,xe apyri tuî - ele mora a meu lado o îoapyri oré roka ruî
corto-lhe a pele,aîpi-mondok
ele mesmo,ixé aé - eu mesmo a'e aé
qual é a comida de nosso corpo?,mba'epe asé reté remi'u?
eis que seu filho me fez mudar de ideia,xe resaekoabok ikó nde ra'yra
igualmente se preocuparão em fazer seus filhos estarem na virtude?,oîoîabenhẽpe tekokatu resé o a'yra moingoagûama ri i nhemosaînanyne?
junto a si fazendo vocês sentarem,o pyri pe mogûapyka
encarreguei pedro da lenha,aîopûaî pedro îepeaba resé
perdendo o entendimento por causa de sua bebedeira,sabeypora suí 'ara mokanhema
por seus rastros é que vamos,sakypûera rupi é îasó
"leva-o, vamos ver! vamos ver se você o leva!",erasóne ra'u!
o que toca ao tempo em que eu fui,xe soremendûara
"vêm em vão para me afastar os ditos ""padres""","oú tenhẽ xe pe'abo ""abaré"" 'îaba"
desembarcando seu senhor na própria cachoeira,o îara opeá ytupe é
"você tocou no seu pênis, excitando-se?",erepokokype nde rakûãîa resé enhemoagûyrõmo?
para a bênção também do nosso trabalho,îandé porabykysaba robasakatûagûama resé bé
"cuidado, cuidado, menino, para que o homem branco não te castigue","taté, taté, kunumĩ, na nde nupãî karaíba"
tocam na cabeça da gente,opokok asé akanga resé
medi a profundidade dele,atypy-a'ang
estátua,abá ra'angaba
estavam dormindo por causa da aflição,oker okûapa tekotebẽ suí nhẽ
o que tem ponta em forma de nádegas,seîkûaratĩba'e
"tremo, ambas as minhas coxas adormeceram","aryryî, opá xe uba îesyî"
aqui está seu danador,oîkobé nde arûara é
"prenseiro, o que prensa",pokasara
mortandade de gente,mbaba
sei mais do que você,aîkuab-eté nde suí
quem são os que rogam por nós a deus?,abá-abápe asé resé tupã mongetasaramo sekóû?
"ah, quem me dera que o padre tivesse um pouquinho de piedade de mim, mandando-me pôr em outra parte!","xe raûsubá-mirĩ temõ abaré, amongoty nhõte xe moinuká mã!"
você se entregou ao imaginar em seu sono que um homem fazia sexo com você?,erenhemoaûîépe nde kerype nde resé abá rekó mo'angeme?
eu não sou afável,na xe posykyîéî
eis que este é o pão verdadeiro,kó té mi'u-eté
podem casar-se um com o outro?,e'ikatupe o îoesé omendá?
hei de cobrir você,t'oropyk
eu estou com dúvida,xe akasang
achegamo-nos um ao outro,oroîoerobyk
que os habitantes da terra se acautelem futuramente para que não creiam nele,t'onhemosako'i irã yby pora t'ogûerobîar umẽ
quero ir para sua terra,asó-potá nde retãme
que somente a você eu ame,nde anhõ t'oroaûsu
é muito misericordiosa a mãe de deus,i poraûsubá-katu tupã sy
você imitou os homens maus?,eresa'angype abá-memûã?
com uma pedra,itá pupé
nosso anjo da guarda,îandé karaibebé
"apoio-me sobre o braço, estando deitado",aîeatyrung gûitupa
o que fazem conosco os que nos batizam?,marãpe asé rerokara asé rerekóû?
como herodes mandou tratá-lo então?,marãpe herodes serekó-ukari a'epe?
vivo na virtude,aîkó tekokatu resé
a ira de deus atrairá para você mesmo,tupã nhemoŷrõ nhẽ ereîxûé nde îoupéne
"estou a ponto de ir, vou daqui a pouquinho",a'ar apyrĩ - estou prestes a cair our apyrĩ - está já para vir asó apyri'ĩ
traga água para mim,erur 'y ixébe
ralo de mandioca,amie'ẽ
vim de novo para externar minha alegria,aîur-y bé xe roryba mombegûabo
ficaram todos gritando com ele,oposẽ-posẽ pabenhẽ sesé
que faz o comungante para fazer deus ficar consigo?,marãpe tupã rasara rekóû o îoesé tupã mombytábo?
rapariga,kunhataĩ-a'uba
cuidado para não levá-lo,teumẽ ké serasóbo rá
"ah, que enfadonho você é, de fato!",tekatunheté rakûé endé hegûy!
mandou-os como diabos para fazer o fogo que não se apagará,anhangamo nhẽ i mondóû tatá ogûeba'erame'yma monhanga
não tenho vida direita,n'akakuabi
o que fica urdindo as palavras de alguém,abá oînhe'ẽmonhã-monhangyba'e
nunca mais,aani xûé ko'yténe
sua pureza seja igual em mim,nde poropotare'yma t'oîakatu xe resé
o que conta os pecados escondidos de alguém,abá angaîpá-nhemima oîmombe'uba'e
estou menstruada,aîkoaíb
o que tem olhos que são luxuriosos,sesá-poropotaryba'e
"entregando sua alma, que deus dignifica, para o diabo",nde 'anga tupã remimomba'eté me'enga anhanga pé
eu sou mal-humorado,xe robasy
alarguei meus passos,aîmoatã xe rapupa'ũ
daqui,iké suí
eu sou pontudo,xe robyr
"no dia em que esses fatos se consumaram, os cristãos não estavam felizes",ara kó tekó aûîesaba cristãos rorybe'ymamo
"verdadeira morada de deus, filha de deus","tupã rendabeté, tupã raîyra"
"enfim, esses temiminós não tomam a lei de deus, não a amam, não a acatam","aûîé, kó temiminõ nd' ogûari tupã rekó, nd'osaûsubi, n'omotybi"
capim às pressas colocando,kapi'ĩ anhẽ rerupa
"sim, eis aqui também minhas garras, meu rabo comprido, meus ganchos.","îé, kó bé xe pûapẽ, xe rûaîpuku, xe tyãîa"
por que seria isso? por que razão haveria de?,marãpemo?
pó de madeira,ybyrá ku'i
perdoa a nós nossas maldades como nós perdoamos aos que nos tratam mal,nde nhyrõ oré angaîpaba resé orébe oré rerekomemûãsara supé oré nhyrõ îabé
eu deixei minha casa ontem,aseîá kûesé xe roka
eu me fico levantando nas pontas dos pés,xe pyta'ã-ta'am
esfregaste seu pênis excitado?,ereîkytykype nde ragûyrõ?
eu soluço,xe îeîok
"atravessando o oceano, fui para fazer os tupis pecarem","paranãgûasu rasapa, asó tupi moangaîpapa"
o senhor deus,pa'i tupã
vá-se daqui já!,ekûá ké suí raá!
fui para encontrar pedro no rio,asó pero rupytyka 'ype
para escutar a palavra de deus,tupã nhe'enga rendubagûama resé
"ah, hoje vão me vencer",xe reîtyk korine mã!
rapo-lhe a cabeça,aî'apin
você ajudou alguém em um roubo?,ereîpytybõpe abá mondá resé?
"amaldiçoa você, temendo ver sua face","nde momburu, nde robá repîá-poûsupa"
devem ser substituídos a esposa ou o marido verdadeiros que estão em suas residências?,sekobîarõmbyrape temirekoeté koîpó meneté pe retãmendûara?
"que amemos nosso pai, nosso verdadeiro criador","t'orosaûsu îandé ruba, îandé monhangareté"
"virá de novo jesus cristo do céu, futuramente?",our-y bépe irã îesu cristo ybaka suíne?
hei de pescar para você,t'oroporaká
hei de viver bem como eles,aîkó-katupe i îabé ká
quero muito mesmo destruir todas as aldeias,aîpotá-katutenhẽ opabĩ taba mondyka
que transformou outrora em mundo?,mba'epe erimba'e oîmonhang 'aramo?
fá-los-ei voar comigo,arobebéne
dói muito ao homem perceber sua morte,sasy-eté abá supé ogûe'õnama anduba
quero mamar,akambu-seî
você deveria ter sabido antes de agir assim,ereîkuá ranhẽ meémo emonã nde rekorama
querendo nossa preocupação com o futuro estado de nossa alma,îandé 'anga rekorama resé îandé putupaba potá
como se eu fosse,xe só serãmona'ẽ
em sua cabeça batendo com aquela cana,i akanga resé a'e takûara reropûá
"em suas mãos, sentando-se, vai o menino, consolando você.","nde pópe ogûapyka, osó kunumĩ nde moapysyka"
o que é feito morrer,i momanõmbyra
confiamos em você,oroîerobîá nde ri
creio na vida que não acabará,arobîar tekobé opaba'erame'yma
meu parceiro,xe rapixara
sangro-o,asugûymombuk
"porventura é terra, na verdade, a nossa carne?",yby anhẽ nipó asé ro'o?
provejo-me das minhas coisas,anhemosaînan xe mba'erama resé
que o faça perdoar a nós,t'omoîerekûab orébo
após tocar em seu segundo cônjuge,i mendá-mokõîa resé i byk'iré
"para cá vem, trazendo farpas junto com o arco","ké turi, arupare'aka îurupara ndi seru"
eu servi a comida dele,asemi'u-erokûab
ela requeima,taî
resvalou em mim o fulano com a espada,xe apan ahẽ itaingapema pupé
que ele se abstenha de dizer isso,te'itenhẽumẽ ahẽ aîpó o'îabo
ali assando-os e comendo-os,"a'epe i moîypa, i gûabo"
forno de cal,itaku'i-apŷaba
eu sou temporão,xe ranhẽ
detestando-os mais do que tudo o que se deve detestar neste mundo,seroŷrõmo opakatu ikó 'ara pupé seroŷrõmbyra sosé
"o que é de cada dia, coisa cotidiana",îepimemẽndûara
aquecendo-se perto do fogo,tatá ypype oîepegûabo
querendo imitar os atos de nosso senhor,îandé îara rekoagûera ra'anga motá
"num dia semelhante a este, santa maria foi visitar uma certa prima sua, santa isabel",kó 'ara nungara pupé santa maria sóû o ykera amõ ybá santa isabel supa
matador de nossa alma,îandé 'anga îukasara
fazendo-o derramar de si mesmo por nós,o îesuí i mo'ẽuká asé resé
eu dou roça a pedro.,aîkó-me'eng pedro
"o sol brilha, certamente, após passar a grande noite.","kûarasy, nipó, oberá, putunusu kûab'iré"
pecado que assassina as pessoas,tekoangaîpaba oporapitiba'e
"assim como esta água lava o corpo da gente, aquela também","akó 'y asé reté moîasuka îabé, akûeîa îabé"
a crença na dança enche os corações deles,moraseîa rerobîara i py'a îaîporaká
eis que amanheceu,ko'ẽ kó
santificado seja teu nome,i moetepyramo nde rera t'oîkó
poucos moram nesta aldeia,mokõînhõ kó taba pupé sekóû
não há de ser,aani-xûé ipóne
como disse pilatos aos seus aprisionadores?,marã e'ipe pilatos serekoaretá supé?
eu tenho palavras ásperas,xe nhe'engasy
assento a vila de comprido,opukubo taba amoín
aqueles serão consolados,a'eba'e i moapysykypyramo sekóûne
"não querendo comer, eu venho",na mba'e 'u potá ruã aîur
você desarmou as armadilhas de seu próximo?,ereîmopyĩpe nde rapixara mundé?
convés da embarcação.,ygara rokabytera
aos poucos a ave se torna gorda,mbegûé-mbegûé gûyrá nhemoaî
muito maior,turusu-katu-eté
seus atos recentes,nde rekó-pysasu
solto o embrulho dele,aîpokesá-rab
agora mesmo suas almas quero matar,ko'yr é i 'anga aîuká-potá
vou pela minha vontade,xe remimotarybo asó
de que forma o homem o transgride?,marã oîkóbo bépe abá i abyû?
"dois ladrões, um à sua direita e o outro à sua esquerda","mokõî mondabora, i 'ekatûaba koty amõ, a'e amõ i asu koty"
tenho jeito para a coisa,a'ekatu mba'e resé
não atacar as pequenas maldades dos homens,abá marã sekoagûerĩ resé nherane'yma
faço lisonjas ao homem,anhemokunu'unu'uma'ub abá resé
mas meu fogo apagou-se,xe ratá-te ogûé!
"e os cadáveres da gente, o que acontece com eles?","a'epe asé re'õmbûera, marã?"
veja bem à sua frente para que não se perca no caminho do céu,esepîá-katu nde renonderama ybaka pîarype nde ropare'ymamo
que venha para nos fazer felizes,t'oú oré moorypa
"de acolá, dali",amõ suí
bem feito que adoeceu!,iîá omba'easyramo!
cheguei,aîepotar
"abraçando a cintura do seu companheiro, estimulando seu desejo sensual","nde rapixara ku'a îubana, nde poropotá-pokyramamo"
"como se fazendo as pessoas viverem, mas não de verdade","oporomoingobébo rame'ĩ, na supi ruã-te"
confortando-se apenas na virtude,tekokatu resé nhõngatu o apysykamo
não serei pecador doravante,na xe rekopoxyî xûé angiréne
eu tenho palavras sagazes,xe nhe'ẽpokarugûar
sofrerão algo estando ali?,oîporarápe mba'e amõ a'epe oîkóbone?
afastem-se daquele que eu guardo!,pepo'i xe remiarõ suí!
veja minha doença para que você se compadeça de minha alma,esepîak xe mara'ara t'eresaûsubar xe 'anga
ao vir a lua para visitá-la,o supa îasy rureme
"no final da minha fala, ele falou",xe nhe'enga apyrûerype ahẽ nhe'engi
levantei-me dormindo,apakaíb
comer um ao outro,îo'u
eles não brigarão?,- nd'omarãmonhangi xópene?
fazendo os outros ficarem bem longe dele,i xuí-katu amõba'e rerekóbo
remédio portador de cura,mosanga mûeîrab-yîara
"eu sou fleumático, eu sou vagaroso",xe mbegûé
coisa mirrada ou muito seca,tining-atã
"embaixo, na lájea.",ybype
faço isso muito apressadamente,aîapó-anhẽ-anhẽ
"comedor deles, sobram-me sauiás, causa das caçadas","i gûara, îeporakaba, xe resemõ saûîá"
"por isso mesmo os moços, por serem convidados pelos chefes, entram sempre no lugar de beber cauim","nd'e'i te'e kunumĩgûasu, morubixaba o sogûápe, oîkébo memẽ kagûápe"
"tendo saudades do neném, vim da minha casa","pitangĩ repîaka'upa, aîur xe roka suí"
"da mesma forma, a morte também entrou como componente deste mundo",te'õ abé reîkéû ikó 'ara poramo oîá
"a gente mesma se acovarda, consentindo isso",asé aé oîemoabangá i mborypa
desses objetos sumidos que você achou para seu dono?,ereîme'engype mba'e-kanhema nde basemagûera i îara supé?
arrombei-o,aîmonarang
eu sou coxo,xe pyte'em
vamos à árdua guerra?,t'îasó maranatãûãme?
querendo trazê-los aqui,iké seru-potá nhẽ
"serão bons, doravante, os que eu guardo de costume","i angaturam, ko'yré, xe remiarõ îandune"
cera dos ouvidos,apysá-ygugûá
"ele se ergueu com as feridas de suas mãos, de seus pés e de seu flanco?","o pó, o py, o yké kutukagûera bépe erimba'e ogûeropu'am?"
mas o que faremos com estas muitas riquezas?,marã-tepe ang mba'e-katupabẽ orogûerekóne?
peço a pedro por roupa,aîeruré aoba resé pedro supé
"os fatos serão muito terríveis, futuramente, para os que são maus, levantando-se com sua fealdade, com seus corpos escuros","i abaeté-katu irã tekó i angaîpaba'e supéne, o poxy, o eté-una reropu'ama"
"fiquem, palermões!","pepytá, manemusu!"
hei de me embriagar!,t'asabeypó!
com alegria honramos este dia,tesãîa pupé kó 'ara îaîmoeté
que vocês se lembrem deste dia em que descansei após terminá-las todas,ta pe ma'enduar ikó 'ara ixé i moaûîé pá roîré xe putu'uagûera resé
"o cauim está pela metade da vasilha, somente",kamusi ku'a rupi nhote kaûĩ reni
façamos ele cair conosco no fogo para fazê-lo queimar conosco,îaro'a tatá pupé serokaîa
as que vão para o purgatório,purgatório pupé osoba'e
acalentei-a,aîmboyî
mando matá-lo,aîuká-ukar
barrancos,yby'ã-by'ama
ele é medianamente grande,turusu nhote
casca de coco,inaîagûasu apepûera
ofereci comida a eles,asemi'u-erekûab
minha presa,xe pu'amagûera
estava nascendo sem ela se desvirginar,i puke'ỹme nhẽ o'a oúpa
ficamos nos golpeando um ao outro,oroîoapi - golpeamos um ao outro oroîoapi-api
os outros não ficam receosos de não serem objetos do perdão de deus?,n'oîkotebẽî amõba'e tupã nhyrõsabe'yma?
ele se lembra,i ma'enduar
"ainda sendo uma criancinha, nosso senhor jesus cristo era conhecedor de quaisquer coisas, como em sua idade adulta?",o pitangĩnamo bépe a'e îandé îara îesu cristo mba'e tetiruã kuaparamo sekóû o kakuaba îabé?
escaparão futuramente os animais quadrúpedes?,okûabépe irã so'o?
não deseje pessoas,eporopotar umẽ
