source_text,target_text
buraco do chão,yby kûara
eu tenho palavras sagazes,xe nhe'ẽpokarugûar
cara de onça,îagûarobá
inventei-o,aîypymonhang
vê minha doença para que te compadeças de minha alma,esepîak xe mara'ara t'eresaûsubar xe 'anga
cova da nuca,atuá-pyko'ẽ
jazo de costas,oatukupepyterybo aîub
"jesus cristo, o juiz","îesu cristo, tekomonhangara"
comer um ao outro,îo'u
não brigarão?,- nd'omarãmonhangi xópene?
alimentar os famintos,ambyasybora poîa
remédio portador de cura,mosanga mûeîrab-yîara
"eu sou fleumático, eu sou vagaroso",xe mbegûé
"hei de frequentar ibioca, revirarei também itaoca e, enfim, jupaoguaó","ybyoka asapekóne, itaoka abé aîpobu, rumby, îupaogûaóne"
somos vizinhos uns dos outros,o îoamundabamo oroîub
o que toca a quando eu fui,xe soremendûara
nesta noite tomou início,kó pytuna ri sy-ari
eu lhe pélo a cabeça,aî'abo'o
"tendo saudades do neném, vim de minha casa","pitangĩ repîaka'upa, aîur xe roka suí"
que tipo de mulher é santa maria?,marãba'e kunhãpe santa maria?
"a gente mesma acovarda-se, consentindo-o",asé aé oîemoabangá i mborypa
eu tenho muito preço,xe repy-etá
arrombei-o,aîmonarang
nossa verdadeira inimiga é a morte,îandé robaîareté te'õ
havemos de ir à árdua guerra?,t'îasó maranatãûãme?
querendo trazê-los aqui,iké seru-potá nhẽ
adiantei-me,akûabĩ
eu quero presas nas pessoas de alguns bêbados,xe rembiá-potá sabeypora amõ resé
untei as penas de pássaro,aîmongy gûyrá-aba
poucas vezes,amõamõme é
em tuas mãos nossa alma está,nde pópe oré 'anga ruî
"assim como a nós, deus vê as minúcias de todas as coisas","îandé îá, tupã opakatu mba'e rasapy-epîaki"
"ficai, palermões!","pepytá, manemusu!"
estavam dormindo de aflição,oker okûapa tekotebẽ suí nhẽ
deste veneno para uma mulher grávida?,ereîme'engype mosangygûaba kunhãmuru'abora supé?
feriste alguém também?,ereîapixabype amõno?
"na missa toma o pão em suas mãos, benzendo-o, sobre ele pronunciando as palavras de nosso senhor jesus cristo","missa pupé miapé rari o pópe, sobasapa, i 'arybo îandé îara îesu cristo nhe'engûera ra'anga"
"eva, nossa mãe primeira, atraiu-se muito pelo belo fruto","eva, îandé sy-ypy, onhemomotar-eté 'ybá-poranga resé"
"jogou o pagamento por seu senhor no templo, indo finalmente enforcar-se",o îara repypûera reîtyki tupãokype aûîé osóbo oîeaîubyka
"vem, dize o nome, ó sim, dos que tu venceste por aí","îori, esenõî angá kûeîbo nde remimoaûîé"
não querendo que se apague a luz de nossa alma,asé 'anga resapesaba gûeba potare'yma
digo mal dele,aîmombe'uaíb
ele é medianamente grande,turusu nhote
por que a gente reconhece o dia dos santos?,marãnamope asé santos 'ara kuabi?
querendo imitar os atos de nosso senhor,îandé îara rekoagûera ra'anga motá
minha presa,xe pu'amagûera
estava nascendo sem ela se desvirginar,i puke'ỹme nhẽ o'a oúpa
ficamos golpeando um ao outro,oroîoapi - golpeamos um ao outro oroîoapi-api
invocaram falsos ditos contra ele,marã'etenhẽa osekyî i xupé
"vomitaste cauim, brigando por causa dele?","ereîmoîebype kaûĩ, sesé nde apore'ymamo?"
"madeira fina, ótima",ybyrá-eté
eu hei de ir primeiro,xe ranhẽ t'akûáne
queimar-vos-ão as chamas de fogo!,pe rapy tatá-endyne!
haveis de bem recobrar o fôlego após vos cansardes,ta pe putuẽngatuté irã pe îemokane'õ ré
que estejam os chefes e os moçacaras junto a mim,"morubixá, mosakara, t'e'i ixébo!"
nosso pai verdadeiro,îandé rubeté
"eu sou mediano, eu não sou grande nem pequeno",xe boîá
"ah, bom tempo aquele em que lá fui!",kûesenhe'ymĩkaé xe sóû a'epe mã!
"tendo saudades do nenenzinho, vim de minha casa","pitangĩ repîaka'upa, aîur xe roka suí"
nesta semana,kó somana pupé
não obedecerá a ela,n'osapîari
"portanto, prendo-te!","irõ, oropokosub!"
"creio que ele retirou também as almas dos nossos primeiros e santos pais , que aí esperavam sua vinda",arobîar asé rubypy-karaibetá 'angûera a'epe turama osarõba'e renosemagûera bé
"se humilha, arrependendo-se de suas maldades","onhemomboreaûsub, o angaîpaba moasŷabo"
danei-me,anhemoaíb
aquele mesmo,apó é
as boas obras dos que são bons,i angaturamba'e remimonhãngatu
isso dirá somente a ele ou contará ao padre para que o repreenda,aîpó e'i nhote i xupéne konipó abaré supé i mombe'uû i akakapagûama reséne
há de ser coisa insignificante somente,a'uba nhote i por re'a
minha família fez-me vir,xe anama xe mbouri
acaso todo o seu intestino caiu pela fissura de sua cintura?,opakatu serã sygeapûá-kuîamo i ku'a sorokaba rupi?
meu avô jaguaruna,xe ramũîa îagûaruna
largamente,marangatu-eté
movi-o,aîmomỹî
"coisa manifesta, pública, coisa notória por ser vista",ikatupendûara
que disse após prová-la ?,marã e'ipe sa'ang' iré?
qual é também o alimento de nossa alma?,mba'e abépe asé 'anga remi'u?
estava muito satisfeito na morada deles,xe apysy-katu sekoápe
trata-la-á como uma escrava?,miaûsuba îabépe serekóûne?
gastei-o totalmente,aîmongûy-pab
"aimbirê, levemos os malditos logo para alegrar os que ficaram em nossas casas","aîmbiré, îarasó muru taûîé îandé roŷpyra moesãîa"
prensa de cana-de-açúcar,u'ubae'ẽ pokasaba
"será que estais sossegados, sem mais, com vossos montes de maldades?",pe apysykĩ serã peîkóbo pe rekomemûã aty-atyra pupé?
por baixo das brenhas dela,iî aigûyra rupi nhẽ
lanço palavras contra ele,aîtyk nhe'enga sesé
"ah, quem me dera eu fosse para o céu!",asó temõ ybakype mã!
"coisa enlameada, porco!","mba'e-u'uma, taîasu!"
aquento-o,aîopé
beco ou rua estreita,onhoba'ũ-mirĩ
com seu sopro somente dando vida a ele,o pytu pupé nhote tekobé me'enga i xupé
"para se vingar de seu cão que cria, um homem não o alimenta","o eîmbaba îagûara resé oîepyka, abá n'oîmomba'e'uî"
agitamo-nos,orondururuk
meu pai foi?,xe rubape osó?
"quando a gente se batiza, põe seu próprio entendimento?",asé îemongaraíme o 'ara moíni?
apodreci,atuîuk
"foi, porventura?",osó ruã-tepe é?
sou leve,abebuî
"eu sou cristão, eu sou virtuoso","xe cristão, xe karaí"
confiamos em ti,oroîerobîá nde ri
"confessa-se alguém antes de ir à guerra, antes de embarcar num navio?","onhemombe'upe abá gûarinĩnamo o só îanondé, ygarusupe o 'ar-y îanondé?"
somente deus é a verdade,tupã anhõ mba'eeté
vou por ir,asó nhẽ
"aimbirê, levemos os malditos logo","aîmbiré, îarasó muru taûîé"
as almas dos homens morrem ao transgredirem a palavra de deus,abá 'anga re'õû nhẽ tupana nhe'enga abŷápe
ameacei-o,aropu'am
não fique ele boquejando a meu respeito,t'e'i tenhẽ umẽ xe ri o îuru'aramo
ponta de pedra,itá-atĩ
"um ou outro, porventura, foi mau, às vezes","oîepé-ĩombé, nipó, i angaîpab amõme é"
"verdadeira estância de deus, filha de deus","tupã rendabeté, tupã raîyra"
arranca de minha casa a poeira dos pés,eîpy-tybyrok xe roka
que ajudemos um ao outro para criarmos nossos filhos,t'oroîopytybõne oré poromonhangagûera mongakuapa
o que manda a um falso pajé ficar defumando a si,paîea'uba supé onhemotimbó-timborukaryba'e
no terceiro dia,ara nhemomosapyra pupé
aos tapuias trouxe as velhas de além de magueá,tapuîpe gûaîbĩ aru amõ magûeá suí
fazendo levar imediatamente para o céu os que resgataram bem seus pecados ainda neste mundo,ikó 'ara pupé bé o angaîpagûera repyme'ẽngatusarûera ybakype aûnhenhẽ serasó-uká
perdendo o entendimento por causa de sua bebedeira,sabeypora suí 'ara mokanhema
eu também sou um porco,xe abé taîasugûaîa
bola de madeira,ybyrapu'a
a chuva caiu lentamente,osaybi amana
"tocaste nas partes erógenas de uma mulher, atraindo-te por ela?",erepokokype kunhã rapupé resé sesé enhemomotá?
"eu tenho buzina, eu buzino",xe remimby
princípio da compaixão,moroaûsubara 'yba
cumpri minha palavra,aîmopor xe nhe'enga
ele tem a água esgotada,ty-pab
envergonhaste à toa tua esposa?,ereîmomara'a tenhẽpe nde remirekó?
que sejamos dignos do que cristo prometeu,t'oré angaturãne cristo remienõîûera resé
costas corcovadas,kupé-asura
vós mentis,pe îuraragûaî
desceu para o centro da terra,ogûeîyb yby apyterype
é muito belo teu nome,i porãngatu nde rera
eis que vou,asó ã
"enfim, tendo-se vingado, obedeceram-me","rumby oîeepyka, xe rapîá"
dois filhotes de pomba sua mãe levou como oferenda,mokõî pykasu ra'yra i xy ogûerasó îetanongabamo
alguém,amõ ahẽ
"corda de panacu, a que vai pela cabeça daquele que o leva",panakũ-sama
mas os guardiães da gente são os anjos?,asé rarõanamo-tepe karaibebé rekóû?
eu estou hirto,xe aparatã
eis que a todos nós vence,opá ã îandé moaûîéû
"tu és a manhã, causa verdadeira da alegria do dia","nde ko'ema, 'ara rorypabeté"
"terra avermelhada, barro",yby-pytanga
"mas apanha, antes, meu chefe!",eîá-te xe rubixaba!
"antes dessas mortes, um certo homem muito mau, chamado anti-cristo, virá, exaltando-se",aîpó te'õ îanondé irã amõ abá-angaîpabeté anti-cristo seryba'e ruri onhemoetébo
remédio portador de cura,mosanga mûeîrabyîara
faze uma igreja que tenha meu nome,xe reryîara tupãoka eîmonhang
embora eu já tivesse ido,îepémo xe só umani
peca muito o homem que fica fazendo as pessoas fumarem?,i angaîpabetépe abá oporomopetymbûabo?
vem para me alimentar bem,eîori xe poîkatûabo
fiquei carregado com ele,ambosyî ahẽ resé
"enfim, os moços escondem seus muito maus procedimentos, calam-nos","aûîé kunumĩgûasu o ekoaibeté oîomim, oîkuaku"
"são tiago, primo de jesus cristo, apóstolo, entregou sua cabeça e sua vida","s tiago, îesu cristo ri'yra, apóstolo, o akanga o ekobé me'engi"
eu fiz confusão,xe apererá
"como ages embriagando-te de cauim? fazes o que não deves, então?",-marãpe ereîkó kaûĩ suí esabeypó? ereîkomemûãpe a'ereme?
"reritiba, minha terra, aldeia muito boa","rerityba, xe retama, tabangaturãngatu"
cacos de pedra,itá-pesembûera
"como a esses, mato os que costumam pecar","anga îá, angaîpabora aîuká"
lembra-te bem de que morreu por tua causa,nde ma'enduá-katu nde resé se'õagûera resé
cada um daqueles quatro destinos últimos de nossa vida hei de anunciar detidamente,aîpó îandé rekó oîoirundyk mondykaba îabi'õ t'amombe'u apysagûé
"oh, guarda-te de acreditar neles!","ahẽ, teumẽ serobîá!"
ele virou cinza completamente,sugûé-katu
no seu próprio ombro levanta a cruz,o ati'yba ri kurusá osupi
"transtorno o coração das velhas, irritando-as, fazendo-as brigar","aîpobu gûaîbĩ py'a, i moŷrõmo, i momarana"
fez-te subir por te honrar,nde rupiri nde moetesápe
"seus amigos, os franceses, trouxeram armas de fogo em vão","saûsupara, aîuruîuba, mokaba ogûeru tenhẽ"
cobriste tua esposa quando sucedia o sangue dela ?,"ereîopykype nde remirekó, sugûy sekóreme?"
consolando-se com a compaixão de deus,tupã o aûsubaraûama resé onhemoapysyka
"afastando o pecado original, o que adão lançou na gente",tekoangaîpab-ypy moroesé adão remitykûera pe'abo
"deus deixou de amá-los, n'ele confiando fracamente","tupã osaûsupe'a, sesé oîerobîá-bebuîa"
a cobra mordeu a pedro,mboîa pedro îaîxu'u
"guardai-vos de inventar impedimentos ao casamento, contando o que não é verdade",peteumẽ mendara moarupaba mo'anga'upa supindûare'yma mombegûabo
são más essas folgadas,i angaîpá kó kena'ĩ
eis que vou,asó iã
o pecado de um primeiro homem branco foi a causa de sua entrada neste mundo,oîepé karaíbypy rekoangaîpaba ikó 'ara pupé seîkeagûera
logo depois que morrerem irão para o céu os que foram assim desse jeito?,o manõ riremẽ serã emonã nungara sóû ybakypene?
"ah, eu sou muito miserável após me entregar para o diabo!",xe poreaûsubetekatu anhanga supé xe nheme'eng'iré mã!
"vem para lavar minha alma, branqueando-a","eîori xe 'anga reîa, i motinga"
o que acredita na dança do chocalho,maraká poraseîa rerobîasara
de lá do lugar para onde foi fez vir o espírito santo,ebapó o soagûera suí tupã espírito santo mbouri
ela é fininha e comprida,ta'yrĩ'i-muku
também não pode aquele excomungado miserável ouvir a missa,nd'e'ikatu béî aîpó i pe'apyra'uba missa renduba resé
será que é um morcego?,andyrá ruãpe é?
vou novamente,asó benhẽ
"deleitando-se com as escravas ruins, não quiseram vir aqui","tapuîpé-poxy mborypa, tupotare'ymi iké"
fazendo-me mudar de direção por aí,kûeîbo nhẽ xe rerobaka
"como seus discípulos procederam, vendo tratar assim a seu senhor?",marãpe i boîá rekóû emonã o îara rerekó repîaka?
amarrai os malditos!,peîpûá muru!
podem deixar um do outro?,e'ikatupe o îesuí opo'i?
raízes angulosas,sapopema
ele mesmo está em todas as igrejas?,a'e memẽpe tupãoka îakatu i kûáî?
ainda que eu fosse,îepémo asó
acaso todos os que estavam ali ficaram a injuriá-lo?,opabenhẽ serã erimba'e a'epe tekoara iî a'oîa'oû?
"cepo, o toco da árvore que foi cortada",ybyrá-ypypûera
vem para destruir o maldito,"eîori, muru mombapa"
eis que são vistos os cadáveres daqueles manterem sua incorruptibilidade,sepîakypyra niã aîpoba'e re'õmbûera o marane'yma rerekó
o juiz mandou desorelhar o ladrão,morubixaba mondá îaînambi-'okukar
"para ele trouxeram, como oferendas, ouro, incenso e mirra","i xupé ogûeru îetanongabamo itaîuba, ysykatã syapûãba'e, mirra"
foram s pedro e são joão,"osó s pedro, são joão abé"
um homem ladrão que foi posto na prisão como pena de assassinatos,abá-mondá morapitîagûera repyramo mundeokype i mondebypyrûera
"""sob o sono"" da alta noite, nas horas mortas da noite, em que todos dormem",pysaîekatu ké-gûyrybo
há de prantear a gente o desaparecimento de seu pai e de sua mãe,osapirõ-n'asé og uba o sy kanhemagûera
"não deve ser, não será assim","aan ipó, aan ipó biã"
trouxe muitas destas ostras,aruretá kó reri
queimareis em conjunto,pekaî oîepegûasune
fazendo deus descer consigo do céu,tupã reroîypa ybaka suí
de modo algum,-n'asé ruã-tepe o emi'urama oîmonhang? - aani - mas não é a gente que faz sua comida?
mandei um homem ir em busca de palma,aîopûaî amõ abá pindoba resé
fico-o chacoteando,aîkurá-kurab
oxalá fosse verdade!,"anhẽ temõ turi mã - oxalá ele viesse, de fato anheté temõ!"
"está alegre, como eu, meu pai tupiniquim","soryb, xe îabé, xe ruba tupinakyîa"
"atravessam suas mãos, assim como seus pés, sobre a cruz pregando meu senhor","îaîpó-asá-sá i py resebé, krusá sosé nhẽ xe îara moîá"
"mas, então, eu amei isto?",iang-tepe ixé asaûsub ra'e?
faço-me estalar as mãos,aîepó-mopuruk
desprezando-vos completamente antes de fazer entrar vosso senhor,peîeroŷrõmo aûîé-katu pe îara moingé îanondé
"que vos preocupeis muito com ele, ensinando-o acerca da doutrina","ta penhemosaînãngatu sesé, nhembo'esaba resé i mbo'ebo"
prega-o na cruz,eîmoîar ybyraîoasaba resé
hei de levar esta vasilha,t'arasó kó ygaporaîa
lembrando-se de que deus os honra muito no céu,ybakype tupã i moeté-katu resé o ma'enduaramo
o que vai buscar água,ypîasoara
eu tenho fala rápida,xe nhe'ẽ-mby'i
"a ele, certamente, beijarei suas faces",a'e ipó asetobapé-pyténe
já ia,osó ymûã
que afaste nossa maldade,îandé aíba t'oîpe'a
o que manda matá-lo,i îuká-ukasara
arranquei o invólucro dele,aînhubã-rok
guará da cara manchada,gûaraobanhana
faço-as umas atrás das outras,aîmoîoakypûé-kypûer
"guardai-vos de querer ser como eu, mas, antes, se eu estivesse como vós, todas as coisas dolorosas sofreria neste mundo para aplacar a deus","peteumẽ xe îabé peîkó-potá, xe monẽ pe îabé gûitekóbomo opá mba'easy aîporará ikó 'ara pupé tupã monhyrõmomo!"
a lei primeira,tekó-ypy
eu enviuvei,xe remirekoe'õ
não sabe o senhor que eu sou um beberrão?,nd'oîkuabipe ta'a kagûaramo xe rekó?
passagem costumeira de rio,y-asapá-tyba
fiz todos os jejuns,aîá pá îekuakuba
querendo também que nós afrouxemos nossa carne,îandé ro'o îandé i momby'a-potáno
o cauim está pela metade da vasilha somente,kamusi ku'a rupi nhote kaûĩ reni
desencontramo-nos,oroîopynekûab
estava já deus no ventre de santa maria?,oín uãpe tupã santa maria rygépe?
deverias ter sabido antes do teu agir assim,ereîkuá ranhẽ meémo emonã nde rekorama
que se compadeçam dele os judeus,t'oîporeaûsuberekó îudeus
narrar as coisas segundo o modo em que deus o instruiu,tupã o motekokuapaba rupi mba'e mombe'u
sus! ide!,pene'ĩ pesóbo
"para acalmar aquele, como nós ele se fez homem verdadeiro",a'epûera nongatûabo é îandé îabé apŷabetéramo i nhemonhangi erimba'e
"o que é azul, o que é verde, o que é roxo",sobyba'e
pusemo-nos em fila,oroîeysyrung
"sua mãe, cobrindo-o bem, defende-o do frio","i xy, i aso'ikatûabo, oîopîá ro'y suí"
queres ouro?,ereîpotápe itaîuba?
é bonita vossa terra?,i porangype pe retama?
"e os rapazes que perseguem mulheres, fugindo sempre?","a'epe kunumĩgûasu kunhã oîmomosemba'e, onhegûasema memẽ?"
